31955,530i Sedan,50,Jatoba Brown Metallic,Sport Line,Canberra Beige,23,4,2018,76050,0,null,1
61303,330i xDrive Gran Turismo,47,Vermont Bronze Metallic,M Sport,Black Vernasca Leather with contrast stitch,7,10,2018,67850,6,72,14
91254,xDrive50i,27,Mineral White Metallic,M Sport,Ivory White Extended Merino leather,9,11,2018,79950,6,135,12
91467,BMW i8 Roadster,83,Crystal White Pearl Metallic with BMW i Frozen Blue accent,Tera World,Giga Amido Full Perforated Leather,29,2,2018,175600,6,null,2
78237,330i xDrive Sedan,45,Sunset Orange Metallic,Luxury,Mocha Vernasca Leather with contrast stitching,5,11,2018,60650,6,null,5
82424,530i xDrive Sedan,51,Glacier Silver Metallic,Luxury,Black Vernasca Leather with contrast stitch,23,11,2018,64700,6,41,7
44330,BMW i3,82,Fluid Black with BMW I Frozen Blue accent,Tera World,Deka Dark Cloth,25,6,2018,60950,6,null,8
12261,xDrive30i2,21,Flamenco Red Metallic,xLine,Black SensaTec,15,5,2018,50750,6,85,6
18743,M6 Gran Coupe,78,Singapore Gray Metallic,Standard,Sakhir Orange,21,9,2018,142175,6,null,12
56606,BMW i3,82,Imperial Blue Metallic with Frozen Grey accent,Tera World,Deka Dark Cloth,28,5,2018,59740,6,43,11
21533,xDrive28i,5,Jet Black,M Sport,Black Dakota Leather,4,1,2018,47425,6,null,11
85642,M3 Sedan,72,Austin Yellow Metallic,Standard,Black,15,12,2018,76600,6,39,4
55456,M3 Sedan,72,Mineral Grey Metallic,Standard,Black Full Merino Leather,1,9,2018,86900,6,null,0
33532,xDrive28i,4,Dark Olive Metallic,xLine,Black SensaTec,21,2,2018,53450,6,136,6
72884,M3 Sedan,74,Yas Marina Blue Metallic,Standard,Black,5,7,2018,82600,6,37,1
00530,330i xDrive Sedan,40,Portimao Blue Metallic,Sport Line,piping,24,4,2018,52450,6,null,9
48375,330i xDrive Sedan,42,Black Sapphire Metallic,Luxury,Canberra Beige,14,2,2018,58150,6,88,8
03514,M5 Sedan,75,Marina Bay Blue metallic,Standard,Black Full Merino Leather,7,2,2018,105100,6,80,8
38025,Z4 sDrive30i,65,Glacier Silver Metallic,Sport Line,Black SensaTec,6,4,2018,66000,6,77,2
41892,M4 Coupe,74,Yas Marina Blue Metallic,Standard,Black Extended Merino Leather,1,10,2018,85650,6,null,11
20933,M5 Competition,77,Marina Bay Blue metallic,Standard,Aragon Brown Full Merino Leather,21,11,2018,125000,6,46,1
08920,330i xDrive Sedan,45,Blue Ridge Mountain Metallic,M Sport,Oyster Vernasca Leather with contrast stitching,24,6,2018,44050,6,114,3
41003,750i Sedan,61,Dark Graphite Metallic,Standard,Ivory White and Black Dakota Leather,30,4,2018,109250,6,127,4
77512,530i Sedan,50,Mineral White Metallic,Luxury,Black Vernasca Leather with contrast stitching,8,12,2018,55500,6,68,13
85103,ALPINA B7 xDrive,70,Magellan Gray Metallic,Standard,Black Nappa Leather,14,4,2018,140750,6,null,6
95005,M40i2,25,Sunstone Metallic,Standard,piping,21,8,2018,73900,6,91,4
98062,530e iPerformance,49,Dark Graphite Metallic,Luxury,piping,19,2,2018,74200,6,null,4
28407,M3 Sedan,74,Mineral Grey Metallic,Standard,Black,12,10,2018,75650,6,92,3
75840,750i Sedan,62,Jet Black,Standard,Mocha Dakota Leather,2,8,2018,101950,6,86,0
15353,330i xDrive Sedan,47,Portimao Blue Metallic,Luxury,piping,13,6,2018,60350,7,76,2
41683,xDrive28i,2,Black Sapphire Metallic,xLine,Black Dakota Leather,3,1,2018,49350,7,null,8
92651,xDrive40i,27,Black Sapphire Metallic,xLine,Tartufo Extended Merino Leather,10,6,2018,67900,7,90,11
19089,sDrive28i,2,Mineral White Metallic,M Sport,Black SensaTec,20,6,2018,58675,7,18,1
74898,xDrive28i,0,Mineral Grey Metallic,xLine,Sensatec Oyster,15,4,2018,48950,7,null,11
32589,M40i,20,Glacier Silver Metallic,Standard,Canberra Beige,23,6,2018,80850,7,null,4
86953,740e xDrive iPerformance,61,Imperial Blue Metallic,Standard,Cognac Dakota Leather,2,8,2018,113900,7,null,3
47033,750i xDrive Sedan,63,Cashmere Silver Metallic,Standard,Canberra Beige Dakota Leather,1,6,2018,113325,7,2,5
58992,BMW i3,82,Jucaro Beige Metallic with Frozen Grey Accent,Giga World,Deka Dark Cloth,6,4,2018,50950,7,null,6
30053,sDrive30i,15,Jet Black,xLine,piping,22,1,2018,55590,7,null,12
38616,xDrive30i,15,Glacier Silver Metallic,xLine,Black SensaTecm,28,3,2018,48350,7,129,10
63846,530e iPerformance,50,Cashmere Silver Metallic,Luxury,Oyster Vernasca Leather with contrast stitching,22,1,2018,59015,7,null,13
55180,BMW i3,82,Mineral Grey with BMW i Frozen Blue accent,Mega World,Deka Dark Cloth,14,2,2018,62600,7,null,12
09223,340i xDrive Gran Turismo,44,Vermont Bronze Metallic,Sport Line,piping,6,1,2018,51750,7,null,14
83156,540i Sedan,48,Alpine White,M Sport,piping,4,8,2018,64850,7,null,6
24621,sDrive28i2,8,Misano Blue Metallic,M Sport X,Black with Blue Highlight Dakota Leather,10,2,2018,56750,7,132,5
95198,540i xDrive Sedan,49,Atlas Cedar Metallic,Sport Line,Canberra Beige,6,4,2018,75650,7,71,0
63350,M5 Competition,76,Singapore Gray Metallic,Standard,Aragon Brown Extended Merino Leather,25,6,2018,118000,7,50,13
71197,M5 Competition,77,Bluestone Metallic,Standard,Black Full Merino Leather,6,5,2018,130050,7,null,8
33171,M35i,11,Galvanic Gold Metallic,Standard,Black,10,5,2018,61550,7,124,14
10726,540i xDrive Sedan,49,Dark Graphite Metallic,Luxury,Canberra Beige,30,12,2018,81525,7,61,7
60924,ALPINA B6 xDrive Gran Coupe,68,Alpine White,Standard,Ivory White and Black Nappa Leather,19,1,2018,129700,7,null,8
61361,BMW i3,81,Jucaro Beige Metallic with Frozen Grey Accent,Mega World,Deka Dark Cloth,21,3,2018,51150,7,95,3
50675,530e xDrive iPerformance,50,Dark Graphite Metallic,Luxury,Oyster Vernasca Leather with contrast stitching,7,2,2018,67890,7,102,4
85990,xDrive30i,14,Alpine White,Luxury,Mocha Vernasca Leather with contrast stitching,13,8,2018,47390,7,6,9
12237,ALPINA B6 xDrive Gran Coupe,70,Magellan Gray Metallic,Standard,Ivory White and Black Nappa Leather,20,6,2018,131300,7,null,14
50523,xDrive50i,28,Jet Black,M Sport,Cognac Vernasca Leather,15,12,2018,90750,7,2,6
86458,sDrive28i,1,Glacier Silver Metallic,M Sport,Sensatec Oyster,12,12,2018,48100,7,125,2
84529,BMW i8 Coupe,84,Sophisto Grey Metallic with BMW i Frozen Blue accent,Tera World Copper,Giga Amido Full Perforated Leather,23,11,2018,154800,7,115,0
40083,M5 Competition,75,Singapore Gray Metallic,Standard,Silverstone Extended Merino Leather,21,10,2018,119100,7,29,1
39169,BMW i8 Coupe,84,Crystal White Pearl Metallic with Frozen Grey accent,Standard World,Giga Amido Full Perforated Leather,22,3,2018,156800,8,48,9
75029,ALPINA B7 xDrive,70,Glacier Silver Metallic,Standard,Canberra Beige Nappa Leather,12,12,2018,164400,8,11,11
08424,740e xDrive iPerformance,62,Imperial Blue Metallic,Standard,Cognac Dakota Leather,11,8,2018,112250,8,null,7
23128,ALPINA B7 xDrive,68,Magellan Gray Metallic,Standard,Ivory White and Black Nappa Leather,8,8,2018,164825,8,52,8
20873,xDrive50i,27,Sunstone Metallic,M Sport,Cognac Vernasca Leather,10,9,2018,87750,8,53,7
84507,M3 Sedan,74,Black Sapphire Metallic,Standard,Black Extended Merino Leather,19,11,2018,74990,8,null,14
04164,640i xDrive Gran Turismo,60,Black Sapphire Metallic,Luxury,piping,2,2,2018,90600,8,null,3
36982,530i Sedan,48,Atlas Cedar Metallic,M Sport,Canberra Beige,4,10,2018,71450,8,2,3
43975,740i Sedan,63,Mineral White Metallic,Standard,Canberra Beige Dakota Leather,23,7,2018,110050,8,103,8
90875,M35i,11,Sunset Orange Metallic,Standard,Black SensaTec,26,9,2018,57600,8,63,7
07276,xDrive30i2,23,Mineral White Metallic,M Sport,Black Vernasca Leather with blue contrast stitching,2,12,2018,70550,8,105,6
34827,sDrive28i,0,Mineral Grey Metallic,M Sport,Oyster Dakota Leather,12,11,2018,41250,8,47,7
84092,xDrive30i,16,Dark Olive Metallic,M Sport,Black SensaTecm,28,5,2018,48200,8,59,0
87989,BMW i3,82,Capparis White with BMW i Frozen Blue accent,Mega World,Deka Dark Cloth,5,4,2018,55950,8,27,11
98583,740i Sedan,61,Cashmere Silver Metallic,Standard,Cognac Dakota Leather,27,9,2018,114900,8,null,3
77741,M4 Convertible,74,Mineral Grey Metallic,Standard,Sakhir Orange,15,11,2018,90850,8,110,0
30410,530i xDrive Sedan,51,Glacier Silver Metallic,M Sport,piping,5,10,2018,75500,8,67,11
76999,750i xDrive Sedan,62,Cashmere Silver Metallic,Standard,Black Dakota Leather,21,6,2018,108750,8,100,9
41016,540i xDrive Sedan,49,Mediterranean Blue Metallic,Luxury,Canberra Beige,27,12,2018,65650,8,null,3
14828,sDrive28i2,12,Misano Blue Metallic,Standard,Black with Blue Highlight Dakota Leather,4,2,2018,40700,8,10,1
03545,M40i2,25,Carbon Black,Standard,Black Vernasca Leather with contrast stitching,30,3,2018,68550,8,45,1
38934,540i xDrive Sedan,49,Jatoba Brown Metallic,Sport Line,Black SensaTec,7,1,2018,76550,8,null,9
57032,530e xDrive iPerformance,48,Jatoba Brown Metallic,Sport Line,Black Vernasca Leather with contrast stitch,2,4,2018,71940,8,64,12
33002,750i Sedan,63,Arctic Grey Metallic,Standard,Cognac Dakota Leather,7,12,2018,107750,8,2,13
23483,330i xDrive Sports Wagon,43,Melbourne Red Metallic,M Sport,Cognac Vernasca Leather with contrast stitching,18,4,2018,52525,8,26,10
87317,xDrive30i,16,Glacier Silver Metallic,xLine,Black Vernasca Leather with contrast stitch,23,1,2018,64700,8,null,3
78792,540i Sedan,48,Cashmere Silver Metallic,M Sport,Cognac Vernasca Leather with contrast stitching,13,7,2018,61250,8,4,0
51653,330i xDrive Sedan,42,Black Sapphire Metallic,M Sport,piping,29,6,2018,56750,8,null,12
53252,740i xDrive Sedan,63,Arctic Grey Metallic,Standard,Cognac Dakota Leather,28,4,2018,102950,8,76,9
08600,330i xDrive Gran Turismo,41,Jet Black,M Sport,piping,14,9,2018,64100,8,83,13
40285,530e xDrive iPerformance,48,Jatoba Brown Metallic,M Sport,piping,16,10,2018,62500,9,null,5
83279,M5 Competition,76,Marina Bay Blue metallic,Standard,Black Full Merino Leather,29,6,2018,118540,9,130,0
08288,ALPINA B7 xDrive,70,Glacier Silver Metallic,Standard,Mocha Nappa Leather,23,8,2018,160350,9,66,5
53756,M5 Competition,77,Marina Bay Blue metallic,Standard,Black Extended Merino Leather,23,11,2018,122990,9,37,6
55020,M40i2,26,Glacier Silver Metallic,Standard,Black Vernasca Leather with contrast stitch,4,4,2018,82975,9,39,0
11702,ALPINA B6 xDrive Gran Coupe,69,Mineral White Metallic,Standard,Canberra Beige Nappa Leather,8,4,2018,146100,9,null,0
13499,M850i xDrive Coupe,63,Magellan Gray Metallic,Standard,Canberra Beige Dakota Leather,6,11,2018,122900,9,null,6
92752,M2 Competition,71,Black Sapphire Metallic,Standard,Black Dakota Leather with blue stitching,20,3,2018,78900,9,57,2
33058,M35i,10,Alpine White,Standard,Sensatec Oyster,2,8,2018,52650,9,97,9
87295,330i Sedan,41,Melbourne Red Metallic,Luxury,piping,25,6,2018,54400,9,42,3
65456,740i Sedan,61,Dark Graphite Metallic,Standard,Ivory White and Black Dakota Leather,5,3,2018,103950,9,117,8
39724,M4 Coupe,72,Alpine White,Standard,Silverstone Extended Merino Leather,16,12,2018,78250,9,28,4
56211,xDrive30i,16,Dark Olive Metallic,Luxury,piping,22,11,2018,55500,9,8,11
02164,740e xDrive iPerformance,63,Cashmere Silver Metallic,Standard,Cognac Dakota Leather,8,9,2018,104550,9,121,4
77561,sDrive28i,2,Dark Olive Metallic,xLine,Black SensaTec,27,6,2018,38250,9,85,4
47465,530e iPerformance,51,Mineral White Metallic,M Sport,Black Vernasca Leather with contrast stitch,4,4,2018,55400,9,null,0
86764,xDrive50i,27,Mineral White Metallic,xLine,Coffee Vernasca Leather,3,12,2018,99800,9,59,10
03017,640i xDrive Gran Turismo,57,Glacier Silver Metallic,Sport Line,Black Vernasca Leather with contrast stitch,25,4,2018,77300,9,1,7
56455,xDrive35i,32,Space Gray Metallic,xLine,Ivory White and Black Dakota Leather,30,5,2018,82640,9,128,4
59177,M40i,18,Dark Graphite Metallic,Standard,Black Vernasca Leather with contrast stitch,5,11,2018,69650,9,null,8
40523,M850i xDrive Coupe,63,Cashmere Silver Metallic,Standard,Cognac Dakota Leather,11,3,2018,131200,9,32,12
55304,330i Sedan,41,Blue Ridge Mountain Metallic,M Sport,Oyster Vernasca Leather with contrast stitching,18,6,2018,47350,9,null,4
82442,330i Sedan,44,Blue Ridge Mountain Metallic,M Sport,piping,25,5,2018,49750,9,66,1
46040,640i xDrive Gran Turismo,56,Mediterranean Blue Metallic,Luxury,Black Vernasca Leather with contrast stitch,25,8,2018,82300,9,38,14
31814,330i xDrive Sedan,46,Vermont Bronze Metallic,Luxury,piping,2,5,2018,50750,9,89,0
53945,530e iPerformance,49,Alpine White,M Sport,Black SensaTecm,21,7,2018,59200,9,125,14
01562,530e iPerformance,51,Dark Graphite Metallic,M Sport,Cognac Vernasca Leather with contrast stitching,25,6,2018,73700,9,17,10
00525,530e xDrive iPerformance,50,Black Sapphire Metallic,Luxury,piping,27,8,2018,77875,9,53,14
93147,sDrive35i,30,Azurite Black Metallic,M Sport,Nutmeg Extended Merino Leather,22,5,2018,71050,9,93,7
00372,M40i,20,Carbon Black Metallic,Standard,piping,14,12,2018,65150,9,125,14
26524,BMW i8 Roadster,85,Sophisto Grey Metallic with BMW i Frozen Blue accent,Standard World,Giga Ivory White Full Perforated Leather,30,5,2018,168600,10,51,7
83982,M550i xDrive Sedan,54,Dark Graphite Metallic,Standard,piping,6,7,2018,92950,10,121,6
02231,540i xDrive Sedan,49,Jatoba Brown Metallic,Sport Line,Black Vernasca Leather with contrast stitching,2,11,2018,86950,10,null,10
87474,xDrive35i,30,Alpine White,M Sport,Terra Dakota Leather,13,12,2018,76350,10,91,4
40444,Z4 sDrive30i,66,San Francisco Red,Sport Line,Black SensaTec,16,1,2018,66950,10,121,12
73822,ALPINA B7 xDrive,68,ALPINA Blue Metallic,Standard,Canberra Beige Nappa Leather,27,8,2018,155850,10,49,6
00703,750i xDrive Sedan,62,Black Sapphire Metallic,Standard,Ivory White and Black Dakota Leather,20,12,2018,110300,10,null,10
65200,740i xDrive Sedan,61,Black Sapphire Metallic,Standard,Canberra Beige Dakota Leather,6,11,2018,96200,10,56,9
92917,740i Sedan,62,Cashmere Silver Metallic,Standard,Ivory White and Black Dakota Leather,13,3,2018,91950,10,58,14
42988,xDrive30i,14,Dark Olive Metallic,xLine,piping,18,5,2018,69800,10,134,6
39904,530e iPerformance,50,Dark Graphite Metallic,Sport Line,Black SensaTec,19,6,2018,77450,10,64,1
70028,xDrive40i2,38,Black Sapphire Metallic,Luxury,Coffee Vernasca Leather,25,6,2018,92300,10,123,8
13904,xDrive28i,1,Mineral White Metallic,M Sport,Mocha Dakota Leather,18,8,2018,49950,10,115,5
73407,M760i xDrive Sedan,63,Arctic Grey Metallic,Standard,Canberra Beige Dakota Leather,8,7,2018,166700,10,null,8
77887,640i xDrive Gran Turismo,57,Imperial Blue Metallic,Sport Line,piping,26,10,2018,82300,10,70,13
74023,sDrive35i,30,Space Gray Metallic,M Sport,Amaro Brown Extended Merino Leather,7,11,2018,74875,10,101,13
38091,330i xDrive Sedan,46,Jet Black,Luxury,Black Vernasca Leather with contrast stitch,16,1,2018,59550,10,null,0
34476,530i Sedan,51,Mineral White Metallic,Sport Line,Black SensaTec,2,8,2018,60775,10,null,8
43577,M3 Sedan,74,Austin Yellow Metallic,Standard,Silverstone Full Merino Leather,17,4,2018,81050,10,62,13
60335,xDrive28i2,8,Dark Olive Metallic,Standard,Sensatec Oyster,29,11,2018,56900,10,72,14
49171,M4 Coupe,74,Austin Yellow Metallic,Standard,Silverstone Extended Merino Leather,25,3,2018,79050,10,95,9
61360,ALPINA B6 xDrive Gran Coupe,69,Alpine White,Standard,Canberra Beige Nappa Leather,8,12,2018,133900,10,null,1
98602,750i xDrive Sedan,61,Jet Black,Standard,Mocha Dakota Leather,6,12,2018,111300,10,22,12
35284,740i xDrive Sedan,63,Cashmere Silver Metallic,Standard,Canberra Beige Dakota Leather,14,6,2018,101650,10,64,13
80265,M850i xDrive Coupe,61,Imperial Blue Metallic,Standard,Canberra Beige Dakota Leather,16,4,2018,128900,10,null,13
44705,530e iPerformance,50,Atlas Cedar Metallic,M Sport,Canberra Beige,18,9,2018,76240,10,null,5
88491,330i xDrive Sports Wagon,44,Jet Black,Luxury,piping,27,10,2018,51500,10,97,12
70024,M6 Gran Coupe,78,Silverstone Metallic,Standard,Black Extended Merino Leather,19,2,2018,150700,10,37,13
68293,xDrive30i2,22,Glacier Silver Metallic,xLine,Mocha Vernasca Leather with contrast stitching,14,12,2018,60850,10,null,7
78124,M4 Coupe,74,Sakhir Orange Metallic,Standard,Sonoma Beige Extended Merino Leather,16,1,2018,72150,10,null,1
64184,M40i,18,Glacier Silver Metallic,Standard,Oyster Vernasca Leather with contrast stitching,5,10,2018,64550,11,18,5
87952,530e iPerformance,50,Jatoba Brown Metallic,Sport Line,Cognac Vernasca Leather with contrast stitching,6,12,2018,60400,11,29,6
79591,Z4 sDrive30i,66,Mineral White Metallic,Sport Line,Black SensaTec,2,3,2018,67025,11,58,3
43504,540i xDrive Sedan,50,Dark Graphite Metallic,Luxury,Black Vernasca Leather with contrast stitching,28,5,2018,67950,11,85,0
86545,M2 Competition,71,Long Beach Blue Metallic,Standard,Black Dakota Leather with blue stitching,30,9,2018,72900,11,45,1
67025,740i xDrive Sedan,62,Mineral White Metallic,Standard,Mocha Dakota Leather,27,9,2018,91700,11,null,2
08783,xDrive50i3,34,Arctic Grey Metallic,M Sport,Night Blue Full Leather Merino,2,3,2018,103350,11,14,14
00355,sDrive28i2,5,Glacier Silver Metallic,Standard,Black Dakota Leather,23,4,2018,36800,11,81,4
93496,xDrive40i,29,Alpine White,xLine,Canberra Beige,13,12,2018,81100,11,32,13
43711,sDrive28i,0,Jet Black,M Sport,Oyster Dakota Leather,4,1,2018,47350,11,null,8
95024,740i Sedan,63,Imperial Blue Metallic,Standard,Canberra Beige Dakota Leather,17,8,2018,97850,11,null,6
04283,330i xDrive Sedan,44,Mineral White Metallic,M Sport,Black Vernasca Leather with contrast stitching,7,1,2018,54350,11,null,14
78932,xDrive30i,15,Alpine White,M Sport,Canberra Beige,9,4,2018,45400,11,65,13
83881,M850i xDrive Coupe,62,Dark Graphite Metallic,Standard,Ivory White and Black Dakota Leather,16,6,2018,120450,11,null,14
18696,530e iPerformance,50,Black Sapphire Metallic,Sport Line,piping,17,6,2018,68900,11,29,14
76931,M5 Sedan,75,Alpine White,Standard,Aragon Brown Full Merino Leather,9,1,2018,102700,11,32,14
29265,640i xDrive Gran Turismo,59,Mediterranean Blue Metallic,Sport Line,Black Vernasca Leather with contrast stitch,5,7,2018,84865,11,18,4
94246,xDrive28i,0,Alpine White,xLine,Mocha Dakota Leather,29,4,2018,54290,11,39,6
21277,Z4 sDrive30i,65,Glacier Silver Metallic,Sport Line,Black SensaTec,26,1,2018,51000,11,null,1
02498,750i xDrive Sedan,62,Alpine White,Standard,Canberra Beige Dakota Leather,15,11,2018,124600,11,99,13
94968,M40i2,26,Dark Graphite Metallic,Standard,piping,18,2,2018,60950,11,null,5
41520,xDrive50i2,30,Alpine White,M Sport,Nutmeg Extended Merino Leather,22,6,2018,92275,11,null,3
05144,xDrive50i2,30,Dark Graphite Metallic,xLine,Coral Red,16,6,2018,84700,11,117,6
81275,M850i xDrive Coupe,61,Glacier Silver Metallic,Standard,Ivory White and Black Dakota Leather,17,6,2018,112200,11,44,11
74053,330i xDrive Sports Wagon,47,Glacier Silver Metallic,M Sport,Oyster Vernasca Leather with contrast stitching,26,7,2018,56100,11,null,7
22626,BMW i8 Coupe,83,Sophisto Grey Metallic with Frozen Grey accent,Standard World,Giga Ivory White Full Perforated Leather,30,2,2018,170800,11,null,11
02162,xDrive50i3,35,Alpine White,Luxury,Black Vernasca Leather,10,5,2018,112700,11,null,11
97378,sDrive28i2,8,Mineral Grey Metallic,M Sport X,Oyster Dakota Leather,22,2,2018,50850,11,0,5
91663,M40i2,25,Sunstone Metallic,Standard,Cognac Vernasca Leather with contrast stitching,8,7,2018,81800,11,null,3
86626,340i xDrive Gran Turismo,41,Black Sapphire Metallic,Sport Line,Black Vernasca Leather with contrast stitching,24,1,2018,58850,11,20,8
